RID,State,District_Name,Place_Name,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
A1FERORG6RB1ZP,GUJARAT,SABAR KANTHA,RAIL KAMPO,8.167792632,200.9137547,27141.3629,7.262416639,344.1611343,525.5987875,16.142284,66.23143554,4.289395484,0
A1H2R3U6I562W,GUJARAT,SABAR KANTHA,AMARGADH,8.594416135,270.0227059,15791.67535,5.912690624,,672.5569992,20.18405147,54.96128525,3.568991708,0
A30WKTJDBRD5UA,GUJARAT,SABAR KANTHA,SHEDA,9.89273,167.3861273,20944.62081,4.963124049,,566.339294,11.3188066,,3.679795035,0
A13T2G4T8LR8XA,GUJARAT,SABAR KANTHA,NAVA PIPODARA,6.825467901,187.0517097,46140.12685,6.137757462,352.7021822,373.4272355,12.60638165,58.75220132,3.027449578,0
A72H1W5S6UFMY,GUJARAT,SABAR KANTHA,DOLPUR NAVI VASAHAT,7.861177701,204.2742411,25145.02412,7.923315375,338.2138034,469.4869612,15.99341035,86.16729829,4.157656628,0
A1PTPN5SY7C7SW,GUJARAT,KHEDA,BADARPURA,4.96577356,220.8486386,21802.7449,6.250578031,311.598136,386.4133315,18.03523754,53.90817735,3.421766849,0
AZ7289G0ILRFF,GUJARAT,KHEDA,BILODRA,6.207432968,192.9370271,13442.60347,5.81902294,325.9065618,533.7958508,14.68753934,60.48503329,3.549298841,0
ALSAOZ1V546VT,GUJARAT,KHEDA,KAMALA,9.88763,157.0012874,20067.10533,8.071051029,,490.9097122,17.32294643,71.96926138,4.417559791,0
A1ORGHJ9LSZB03,GUJARAT,KHEDA,KANJODA,9.769251006,264.2656543,8471.677381,8.349709767,359.2685426,353.1964755,15.04708691,52.64545853,4.636556195,0
A1JM25M2PSVPXE,GUJARAT,KHEDA,DAVADA,9.63066548,152.8624335,23641.70257,6.92570608,333.1483177,417.1670729,16.67018392,89.99757422,4.920091158,0
A12T0F58OKHCIW,GUJARAT,KHEDA,MUJPURA,5.187471605,104.752425,20060.07873,6.913910914,,368.8154286,15.14034849,98.65664588,3.203257896,0
A2APBHKZCMD6DO,GUJARAT,KHEDA,RATANPUR,7.633570088,199.6529996,16312.15497,9.900546897,358.5662821,420.5341718,10.53939227,100.242706,2.927066767,0
A3F5EUYWKVWPJ6,GUJARAT,KHEDA,SANDHANA,5.77119905,155.0508931,24909.44401,6.53126127,297.0093194,313.7019343,11.704789,85.68830345,4.688959065,0
A2VJBGSGUC78FB,GUJARAT,KHEDA,UNDHELA,6.579969329,197.2269809,17657.08418,4.506293474,290.2898943,254.3932756,9.847655276,73.74971647,4.575931872,0
A1T61QP7QHYBRQ,GUJARAT,KHEDA,MEHEMDABAD,4.801154368,180.7728708,13556.7344,8.977286381,322.062447,587.3950117,12.40136807,62.02818652,4.418638132,0
A2KTYAKU1PEVCI,GUJARAT,KHEDA,NANA RAMPURA,7.948815718,238.2364097,19129.45837,5.851964962,,434.6554586,8.663293701,67.30404028,3.692250861,0
A3K24YL6ORL11F,GUJARAT,KHEDA,VEJAL PUR,6.906992172,216.7852908,19991.23915,7.302351651,340.1060278,356.4591369,9.614106025,61.12264363,2.124759352,0
AVI998S4IX2Y1,GUJARAT,KHEDA,TORANA,7.917049443,281.268667,22452.09081,6.773698986,343.6358213,395.3417753,14.90308047,67.12516778,4.444350199,0
A2ANZVA56T7RAG,GUJARAT,KHEDA,KAKARIYA,9.489972878,190.7794599,12224.31051,4.646211053,308.5648863,399.2713589,11.87679667,61.88663599,3.463172548,0
ARYNM1E978YX8,GUJARAT,KHEDA,JALOYA,8.461330874,212.5813664,34406.77645,8.679151556,384.8553815,477.3433686,13.80171218,,3.771944146,0
A28RMYGO9RGA0K,GUJARAT,KHEDA,MAL ITADI PAGI BHAG,7.726134808,233.9478637,21667.86874,6.313181872,340.2731714,472.2589937,14.39986002,36.57803789,3.720636904,0
A3JE18D4XD2PYF,GUJARAT,KHEDA,MAL ITADI BARIIYABHAG,9.489972878,247.6615733,19549.49934,8.76967029,,438.8657751,16.62465362,64.94900818,3.777737414,0
A29ZSRDOYVO735,GUJARAT,KHEDA,VADOL,8.927078148,241.875105,22821.25438,8.549738274,367.9755579,380.1972,10.85928728,75.85706782,4.601860959,0
A197O1VYM9B8A3,GUJARAT,KHEDA,KAWATH,6.20801554,153.2211063,17358.79637,8.214938853,328.282029,481.1956735,14.27409228,62.71819917,4.334615732,0
A3UV9TOZW3XXPV,GUJARAT,KHEDA,VALVA MAHUDA,6.128425635,141.4924095,9615.83271,7.62791913,277.9517037,415.0087369,16.43584291,50.69392671,4.633823862,0
A250IZTJ5UN2EI,GUJARAT,KHEDA,DHOLI,9,202.2548328,11981.74019,9.189106138,339.9839346,416.5889058,14.07922835,62.76552953,2.678910713,0
A2IJOBHJXEZSS2,GUJARAT,KHEDA,DANTIYANA-MUVADA,7.308048848,274.7049505,14600.53952,8.105802882,384.5648525,415.6072778,16.7616247,68.93722695,3.696119712,0
A3U2QAY7SVE9AI,GUJARAT,KHEDA,BARODA,8.83947,170.0992357,39906.19027,6.554996213,,515.386742,13.51607813,40.51417236,4.353238589,0
A3GIMXLOEPFJBV,GUJARAT,KHEDA,WAGHAS,8.640886409,201.5687241,26473.71324,6.967094562,352.3065857,309.9832868,17.66508338,68.66492348,5.263101572,0
AMRMK86X3PKXD,GUJARAT,KHEDA,MIRZAPUR,9.8776238,205.5094572,20406.92767,6.810069235,355.2659229,482.3300548,12.33777643,70.58060723,4.102529482,0
A1TYA1IYI3LGUC,GUJARAT,KHEDA,BHANER,8.153210075,127.1448918,10280.9295,5.828357794,267.6368856,487.9083272,11.94347658,90.61935439,2.905788134,0
A2NO1TXXS9T0EE,GUJARAT,KHEDA,LADVEL,8.29372011,206.1604149,35216.38597,6.440999766,347.0622407,399.4836212,16.06566794,79.95451096,3.954715283,0
A1IRN1M05TPOVT,GUJARAT,KHEDA,FAGWEL,8.92734,233.850345,21136.28676,6.689877625,,332.7375865,9.745282009,77.52994451,3.310858508,0
ARONI7W0W677H,GUJARAT,KHEDA,LASUNDRA,9.82673,237.6773831,26009.07526,7.074531321,372.6002964,344.7679244,14.44223828,72.69624049,3.706601792,0
A1Y3XPZK9ZADFW,GUJARAT,KHEDA,PRABHATPURA,9.489972878,234.0699652,15513.74038,4.735332224,,277.9700697,16.69821637,81.42717402,4.219967522,0
A1Y3XPZK9ZADFW,GUJARAT,KHEDA,MULAJ,7.830976343,190.7990441,7695.063935,4.845205476,292.5158245,507.4454883,15.52665845,85.0095059,4.588784657,0
A1ELZC3WXWILX2,GUJARAT,KHEDA,ALINA,4.430281212,139.6857588,28862.25717,8.961372377,298.3794584,434.7812671,17.29929446,63.04250092,4.384565156,0
A1X5RAIMX4ZSLJ,GUJARAT,KHEDA,SAKARIYA NI MUVADI,7.240739639,201.1868045,23783.09956,7.75128544,340.9836834,579.2203941,13.4863791,62.6502355,3.556297467,0
A1IRN1M05TPOVT,GUJARAT,KHEDA,KAIYAJ,9.82763,260.2053596,19517.7248,8.764168678,368.8210368,251.0208987,12.80458815,48.65189043,3.665521764,0
A1S8ELUE383P8E,GUJARAT,KHEDA,MOTIKHADOL,6.867301322,174.1849764,24112.15347,5.529942236,297.6555749,484.1229389,11.482687,65.30441362,3.82359504,0
A2OEUROGZDTXUJ,KERALA,WAYANAD,EDAVAKA,6.129637015,200.2781822,30989.94841,8.830102319,348.8681541,341.3885767,9.300117278,79.55361207,4.615886181,0
A17V3UVYMI69TE,KERALA,WAYANAD,PURAKKADI,7.917049443,278.056321,27192.28056,9.220128211,424.7879959,358.7817362,15.05431287,56.83960203,3.659484625,0
A22PUBSSNP54L,KERALA,WAYANAD,PURAKKADI,6.511618075,181.8734217,29136.81462,7.685775096,345.7516385,475.3413507,12.32123216,52.43761714,4.850433708,0
A15USNEAJUXOSH,KERALA,WAYANAD,PURAKKADI,5.323815584,232.36858,37625.75268,8.879822934,380.576472,580.8977004,12.29380305,55.31001941,2.880721846,0
A15USNEAJUXOSH,KERALA,WAYANAD,KRISHNAGIRI,6.769572869,168.9370725,11067.18115,7.121263609,305.7949503,289.5424601,18.54590296,62.00157128,5.22054027,0
A2BLJGGWN8GTXQ,KERALA,WAYANAD,AMBALAVAYAL,5.87797404,141.6152867,13652.2932,5.701659125,279.7824004,538.4954044,12.03404227,67.90725801,4.032259504,0
A1FXCNUVQ6FOMC,KERALA,WAYANAD,AMBALAVAYAL,9.534021716,201.955208,9472.61492,6.105708489,319.5764202,259.6368031,15.62561667,,2.768238928,0
A926YP1BSD72Y,KERALA,WAYANAD,PADINHARETHARA,6.340027628,225.0281485,45222.50667,5.809031562,363.0057551,435.5004571,11.38593727,80.67031136,3.686001324,0
A33PLZ7SD5MCG0,KERALA,WAYANAD,PADINHARETHARA,8.66159243,284.0983515,27088.47646,7.897856522,,512.2773101,16.91214158,72.46576277,3.67043101,0
A3EEBE82C3HYRD,KERALA,WAYANAD,KANIAMBETTA,5.653506135,146.5902323,16462.46009,6.501596205,299.6446114,272.4405583,13.79526446,87.82258511,5.198985504,0
A35JPD8Q492FJC,KERALA,WAYANAD,KANIAMBETTA,6.626012184,112.2994855,25839.8941,7.658746878,312.2470431,327.2480786,19.40914656,85.78510284,4.194313129,0
A391CLP4UMXJQG,KERALA,WAYANAD,KAVUMANNAM,7.793833573,176.8664829,18344.68036,7.567676884,338.2295973,371.216973,9.039042454,76.28807631,4.172935335,0
AYB4ELCS5AM8P,KERALA,WAYANAD,THARIYODE,7.59312765,261.5661726,18371.0572,6.297542536,,387.6295723,16.57598077,51.83094808,3.377337638,0
A2GOE7ITDGYVE,KERALA,WAYANAD,POZHUTHANA,7.362736502,185.692181,16268.44861,5.317019275,316.9186485,419.2584481,16.02424609,64.67891377,4.408513182,0
A19G8B2QYETD7W,KERALA,WAYANAD,POZHUTHANA,9.320305445,129.8238585,16002.13832,4.405034532,271.6705616,499.8441671,13.0768589,82.8375829,4.205809732,0
A3PZ4AXTY9J1DZ,KERALA,WAYANAD,MUPPAINAD,3.719791644,248.8592673,23590.93213,7.683742221,351.5554822,427.4959312,20.39378167,38.6049369,2.718397734,0
ACFPHOYVB71V4,KERALA,WAYANAD,MUPPAINAD,6.655605026,216.4411715,20571.84571,8.984236816,,336.8314548,17.74599613,71.70430486,2.951644715,0
A1H80WDFOR94Q5,KERALA,WAYANAD,MUPPAINAD,9.868877881,214.1662353,15326.85591,3.35159782,297.0841735,424.2928308,19.18844138,70.0705141,3.355489791,0
A3Q5YZNYGGUP8W,KERALA,WAYANAD,MUPPAINAD,5.590614436,229.1921395,35370.73552,7.98964067,,469.4130904,13.28155615,76.9927158,4.726845017,0
AKRLMISQPL8QW,KERALA,WAYANAD,MUPPAINAD,5.554436511,229.1228286,31344.46039,7.761431064,,306.872526,13.97480047,87.27337543,2.095914087,0
A2MUGFV2TDQ47K,KERALA,WAYANAD,MUPPAINAD,4.126528715,125.4748835,11215.9459,5.366011336,261.4447977,445.2414569,18.57592068,86.43365536,4.460200984,0
A1465JH39KR5O5,KERALA,KOZHIKODE,AZHIYUR,5.970035657,230.4493293,16324.1152,5.293918607,315.1861206,327.786642,13.32598708,39.55424883,5.428674072,0
A1L17QW3R7A519,KERALA,KOZHIKODE,AZHIYUR,9.82638,229.7713495,16162.26231,4.933662227,,448.8460364,8.816486899,,4.600927569,0
AOSFLVLMAG0N5,KERALA,KOZHIKODE,AZHIYUR,8.369154354,183.5003784,12975.90033,6.600853064,315.9011216,493.4654399,12.98710649,87.02941032,3.629749331,0
A2H2Q5RW1K56AI,KERALA,KOZHIKODE,AZHIYUR,6.284248242,190.0176486,12206.68121,7.910711202,,395.2610634,13.24613956,58.92772621,3.377132289,0
A13VD7TJDWVOEC,KERALA,KOZHIKODE,AZHIYUR,11.26782838,161.8963622,6040.369868,7.20541412,,316.5358711,11.76830935,25.52526693,4.153347001,0
AKKQKYX8ODUAF,KERALA,KOZHIKODE,AZHIYUR,9.298018008,163.0388346,13990.5134,4.24970162,,399.4773578,15.36588356,83.92316815,3.681324244,0
A3RB0YBBYGXBYE,KERALA,KOZHIKODE,AZHIYUR,7.895469246,154.2657803,7769.616119,7.205262042,258.3128794,407.7322172,16.42004096,63.01601758,4.2369473,0
A3492ZW10B65ON,KERALA,KOZHIKODE,AZHIYUR,7.947485786,269.809407,34440.77343,6.95828321,390.1042229,425.627814,13.74926131,56.63581132,3.70085384,0
A2ZEFDVX4X5TPX,KERALA,KOZHIKODE,AZHIYUR,10.02615916,224.2663577,14962.17783,7.428313128,336.9729496,517.5128415,18.85851888,65.36345158,4.182277582,0
A2MMTWKCJET6S,KERALA,KOZHIKODE,AZHIYUR,6.48819324,225.4819088,34864.42789,8.951692285,385.5056354,324.5098409,12.6965448,97.11286019,4.592073571,0
A3RMGIKUWGPZOK,KERALA,KOZHIKODE,AZHIYUR,5.869736755,207.7254552,22244.21824,6.59776434,352.563987,465.6164808,14.83810023,77.82273707,4.689315048,0
A1E2Y40TTPL8YK,KERALA,KOZHIKODE,AZHIYUR,9.87638,220.8137025,21410.31962,6.324879789,335.8458627,382.197839,9.500295529,86.9901344,3.659974812,0
A56JFSLUCHI4J,KERALA,KOZHIKODE,AZHIYUR,5.30414266,160.9683582,25299.51156,6.28604311,300.5006892,497.7903905,15.01303033,61.11551322,4.165723664,0
A1DW1FK1H3F2TM,KERALA,KOZHIKODE,AZHIYUR,7.533614823,186.9182451,11642.72754,5.890684294,,363.5063443,10.7401459,49.5743083,3.462763987,0
A3PJZ8TU8FDQ1K,KERALA,KOZHIKODE,ERAMALA,4.077607725,207.8380479,18194.95414,7.923973951,,288.3651931,13.30669203,35.82455649,2.758658531,0
A3PJZ8TU8FDQ1K,KERALA,KOZHIKODE,VALAYAM,9.87384,105.8592636,37928.14218,5.609440346,,358.8887676,12.20710849,71.11989017,3.87385335,0
AU3VZDTQH0J4M,KERALA,KOZHIKODE,VALAYAM,7.086168401,189.1453777,4304.492483,3.615890517,259.3733218,400.9043497,12.99301224,63.90228825,3.416539753,0
A3B0HXAUWCLSZO,KERALA,KOZHIKODE,VALAYAM,6.271012171,213.444685,24846.14187,8.372997049,,543.3917436,17.91652637,84.57886851,5.303581361,0
A17UR3NRLARXCH,KERALA,KOZHIKODE,VANIMEL,7.957768344,276.7335689,17162.39842,7.841541553,397.4319622,514.421722,14.5297793,60.55969904,3.450745892,0
A31N6KB160O508,BIHAR,KISHANGANJ,KHARRA,8.875642278,228.9215872,28487.7086,5.31873198,351.9607232,474.772519,14.68397047,52.57886002,4.006991559,0
A339FKUBFG0VLX,BIHAR,KISHANGANJ,KHARRA,9.87384,192.447171,18257.56927,7.472249066,313.7765458,462.4024491,13.93214538,53.18591655,4.358298341,0
A3MLESXA2VGWJC,BIHAR,KISHANGANJ,KHARRA,6.613709118,141.1289215,25648.5695,7.222971557,295.2368921,374.7703158,14.03826326,74.2992498,3.539771111,0
A3UCO7B9HP42BG,BIHAR,KISHANGANJ,KUARI,7.735705022,137.3181658,16723.97724,7.675826174,282.5398923,595.3292635,18.75613937,63.04277916,2.148611536,0
A1DOBB5XZ1KMZ5,BIHAR,KISHANGANJ,KUARI,9.925041328,238.7133934,10704.60318,6.110019418,351.5974227,405.9001841,13.55036657,59.46266898,4.703803489,0
A3I96LKK3S15D0,BIHAR,KISHANGANJ,BABHANGAWAN,9.00258311,202.9907653,19523.12486,7.244753274,330.3615123,366.4917287,15.68940449,55.69739952,4.904837415,0
A2LS9RBSI8SDZF,BIHAR,KISHANGANJ,BABHANGAWAN,5.095766465,273.4084481,26307.29845,10.2198041,380.2014982,513.8775793,18.27241832,61.42518695,4.35219347,0
A324FVIOYCWNSB,BIHAR,KISHANGANJ,BABHANGAWAN,8.594677108,263.7645927,23220.12061,6.394463065,383.9625918,588.8527329,13.579996,86.19163513,4.754072499,0
A1RRHET1QIP1YK,BIHAR,KISHANGANJ,BABHANGAWAN,7.083779061,112.820254,8580.245561,4.210284081,234.8526993,434.7477154,23.39951606,94.1603073,3.887680685,0
A12OF4IM7A8YS,BIHAR,KISHANGANJ,BABHANGAWAN,7.682872498,180.7013755,12105.72193,5.396716118,296.2388769,469.8356255,15.83176344,61.8020951,3.778606788,0
AUHS7PQNAHNDI,BIHAR,KISHANGANJ,CHILHANIA,9.87384,133.8131148,18272.50597,5.911870512,,415.2117346,11.50450612,92.97576168,3.313199022,0
A26ONAQEIUEMV4,BIHAR,KISHANGANJ,CHILHANIA,6.419772474,208.7602476,30759.68144,7.767863487,,523.6001756,20.23252348,,3.095233157,0
AOHRHPJP38LLT,BIHAR,KISHANGANJ,CHILHANIA,4.443238899,178.9562058,25008.53225,4.948814509,298.576676,429.544773,17.72972404,56.34768853,3.268324836,0
A1AXXMJQ3NDIFK,BIHAR,KISHANGANJ,CHILHANIA,6.978664262,183.2427962,23114.44608,6.500825402,323.1557769,470.0787053,16.08284748,65.99571677,4.766943236,0
A31N6KB160O508,BIHAR,KISHANGANJ,CHILHANIA,6.623613566,203.0301413,17167.3013,6.049600899,311.7262883,410.2432475,15.91450007,65.02122897,2.915165951,0
A31N6KB160O508,BIHAR,KISHANGANJ,CHILHANIA,3.664710562,201.0973162,28102.75663,5.682035302,330.0235306,291.1484489,17.47063098,75.10180148,3.316157657,0
A1WQ3UGXPT15VI,BIHAR,KISHANGANJ,KHARRAKASHT,4.814135621,205.2140411,17650.40505,8.121080147,350.4879387,414.030709,10.99941608,47.40266587,5.190851805,0
A1B05INWIDZ74O,BIHAR,KISHANGANJ,KHARRAKASHT,5.779673705,199.5860803,24160.35432,9.458128324,,428.5532485,16.02250323,64.8727034,4.656377233,0
A1B05INWIDZ74O,BIHAR,KISHANGANJ,KHARRAKASHT,6.937818783,177.5781419,12626.19792,7.380882984,,439.624998,9.348252155,83.1632417,3.724089564,0
A3TEMXOLE1APPZ,BIHAR,KISHANGANJ,KHARRAKASHT,7.436782609,208.094004,28544.61629,6.500052537,339.0238982,522.79373,17.11527603,65.31127723,3.727663719,0
A2OAYIM13WIXCH,BIHAR,KISHANGANJ,SUHIA GOPALNAGAR,4.723312573,252.274895,22833.19204,5.922450614,378.5603036,411.2950246,16.58457144,66.72840154,3.917586695,0
A2BFFXK7TEINBE,BIHAR,KISHANGANJ,SUHIA GOPALNAGAR,9.380658051,265.0612161,15156.78983,4.271544671,333.3344693,503.1706154,11.28641004,99.01600307,4.034349047,0
A3N9DN0V2YXAXA,BIHAR,KISHANGANJ,SUHIA GOPALNAGAR,7.810144933,187.3150477,20418.88993,7.214895724,325.2288808,351.1860809,16.80039961,68.48548029,4.033773709,0
A2C5BWOM7329UD,BIHAR,KISHANGANJ,SUHIA,9.436637164,143.7884118,20724.93036,7.700100188,,469.7613277,14.21576467,66.07797804,4.41111744,0
APGAA43E3WPN7,BIHAR,KISHANGANJ,SUHIA,9.406325753,216.7621587,27948.58945,6.156110794,355.4730347,347.9830783,16.34071505,32.10829248,3.097277957,0
ABR7HU5H1KNE,BIHAR,KISHANGANJ,SUHIA,6.321259315,207.2577096,8532.139517,5.987876584,286.4892804,491.7653132,10.54688624,74.502808,4.501457204,0
AJQD2WWJYOYFQ,BIHAR,KISHANGANJ,SUHIA,9.87638,217.369746,17984.32744,8.594162885,,409.2207765,10.21377929,18.40001219,3.605154199,0
A16YH487W9ZYO0,BIHAR,KISHANGANJ,SUHIA,4.705356496,103.173587,19555.76505,6.76729799,,370.1781664,9.182833652,93.90048587,3.437450134,0
A83YQC1XOU4CS,BIHAR,KISHANGANJ,DEORIKHAS,8.896418988,222.2562929,8870.902966,6.011342433,332.0026304,425.2268617,10.84773685,,3.700945733,0
A2LGWBIT9WCTVA,BIHAR,KISHANGANJ,DEORIKHAS,6.581878202,272.9827447,37169.4444,8.114731015,416.0834805,351.4768394,15.12933449,79.2610265,4.201662864,0
A3TX8RH943OLBM,BIHAR,KISHANGANJ,DEORIKHAS,6.755145902,231.2601313,18536.69865,8.757133179,342.5480142,385.1146477,13.88883433,79.30243573,5.162729749,0
A3L4OZ0U0A5UDH,ANDHRA PRADESH,PRAKASAM,DHANEKULAVARI PALEM(0811852015031300),9.445129838,145.8054024,13168.52916,9.444471086,310.5833739,592.659021,8.606396747,77.57745951,3.875165247,1
A2OEUROGZDTXUJ,ANDHRA PRADESH,PRAKASAM,KONDAREDDYPALLI(0811852019051500),9.024845037,128.0966912,19859.67648,8.016422649,300.150377,451.143481,14.77086294,73.77802565,3.985250506,1
A30H2335OM7RD6,ANDHRA PRADESH,PRAKASAM,BALIJA PALEM(0811852020011600),8.973942,169.974849,23403.6373,8.519729851,,475.5735624,12.92410682,50.86191298,2.747312999,1
A2SYKMR242D0X6,ANDHRA PRADESH,PRAKASAM,AYYAVARIPALLI(0811852021011700),6.80011909,242.0080815,39143.40333,9.501694588,187.1707144,376.4565931,11.43246635,73.77727503,3.8549399,1
A27YPCR3ZXWVFE,ANDHRA PRADESH,PRAKASAM,VEMULAVARIPALLI(0811852021061700),7.174135163,203.4089346,20401.10246,7.681806287,287.0856791,315.5499,14.53351004,74.40561603,3.939895657,1
A39Y59C6FTC0GL,ANDHRA PRADESH,PRAKASAM,BODAWADA(0811852024012000),7.657991237,236.9608892,14245.78912,6.289064859,373.1653628,416.6241889,10.46423858,85.85276861,2.437296288,1
A3I5AT1101AS3A,ANDHRA PRADESH,PRAKASAM,AKKAMPETA(0811852029022100),8.322986672,207.2524622,28049.64628,8.827061283,297.8130845,358.7258688,18.70927337,60.91142039,4.052135728,1
A22LENLDTGQIU7,ANDHRA PRADESH,PRAKASAM,APPAMAMBAPURAM(0811852026032200),5.934279093,223.8581252,23249.65383,4.602849948,,277.3845373,11.36686342,66.62394365,5.217895024,1
A2ZCD6KO2YY9IZ,ANDHRA PRADESH,PRAKASAM,BOPPENDUPADU(0811852026042200),9.802720782,98.77164353,27357.45674,9.218150393,323.1990765,512.4287308,14.16893351,59.45443977,2.764633881,1
A2C18CH1YC6BYT,ANDHRA PRADESH,PRAKASAM,PABOLUVARIPALLI(0811852026052200),6.101955231,215.2680896,15976.92623,8.857160044,308.4826954,417.8435527,13.1472795,62.50564153,3.53559633,1
A2M8JQ3AME7878,ANDHRA PRADESH,PRAKASAM,NASIKATRAYAMBAKAM(0811852007012400),4.997770601,280.0824107,26849.19474,6.130756542,374.2329606,297.61154,15.57157096,70.56027461,3.404632906,1
A3B6TOEXSQVO24,ANDHRA PRADESH,PRAKASAM,PUTTAMNAIDUPALLI(0811852018012500),4.815766791,217.6870932,16392.13507,7.461170474,278.7422964,481.4808283,15.5172963,77.6933736,4.375223811,1
A16S0NQ3MWJXFL,ANDHRA PRADESH,NELLORE,CHENCHUGANIPALEM(0912505012021800),6.548020558,278.5851052,25508.38695,6.749377795,366.871502,497.3217528,16.56316651,79.3236784,3.611860372,1
A1UM73T71CFPSY,ANDHRA PRADESH,NELLORE,KONDABITRAGUNTA(0912606001020100),13.17540172,47.432,19237.94968,8.907019729,375.1473148,500.2459518,12.08389565,,4.10692449,1
A38KP1POQ191WT,ANDHRA PRADESH,NELLORE,SOMESWARAPURAM(0912606003020300),6.618010906,233.6616359,19598.86074,4.701049346,432.556385,401.6697906,11.76614643,73.19192051,4.437695749,1
A1AVLKAXW55QQA,ANDHRA PRADESH,NELLORE,AKV.KANDRIKA(0912606004030600),7.788054733,212.6914573,29879.06015,6.998961533,360.668259,359.5690815,14.82874304,83.85633634,3.368757217,1
A2DQBXU2LEVWWA,ANDHRA PRADESH,NELLORE,VISWANADARAOPETA(0912606005030900),5.191834327,211.0941848,14866.10386,7.238691301,323.1092851,388.7165795,17.78000011,83.50540623,3.859800939,1
A4NDPXCYKRCY2,ANDHRA PRADESH,NELLORE,SANJEEVANAGER(0912821007030600),5.626339528,230.8579828,14442.41888,5.210368684,,346.5532064,11.36870244,43.19518163,1.943318777,1
A3TK2IOP8UQ087,ANDHRA PRADESH,KURNOOL(13),LINGAPURAM(1318515009011000),6.869638941,251.2934475,21728.8213,8.803174745,279.7768565,539.4668769,12.99414,56.40970792,4.726702454,1
AYBYYDVV5ABJE,ANDHRA PRADESH,KURNOOL(13),KONGANAPADU(1317818019012000),9.058628424,155.3575571,15737.46894,7.251978855,343.233977,463.389256,17.85447002,83.17518934,3.65213447,1
A3MFU0GVZUVH3K,ANDHRA PRADESH,KURNOOL(13),ALWALA(1318020002010200),7.291888325,127.5442971,27784.04848,9.754475933,247.3354119,439.6493286,17.28504169,59.55632952,5.328712788,1
A27C44BIRQH3QW,ANDHRA PRADESH,KURNOOL(13),PEDDA NELATUR(1318020003010400),7.275908774,175.2203765,22644.76635,7.886854527,293.3098537,373.3456926,17.41168255,56.79928677,5.062297798,1
ACYR6O588USK,ANDHRA PRADESH,KURNOOL(13),BASALADODDI(1317722005010300),6.512737124,229.263861,22475.04687,12.58002649,192.0335917,479.5012786,9.983462392,66.66857615,4.612963629,1
A13SOXNMWXQVNU,ANDHRA PRADESH,KURNOOL(13),PANDAVAGAL(1317623012011000),7.207886781,175.8702941,35804.29261,8.066059052,320.1021726,468.5628288,16.16409127,71.14666068,3.762741072,1
A1MFG9E45RX5OW,ANDHRA PRADESH,KURNOOL(13),AREKAL(1317623023012000),8.90239,156.5206348,16146.15711,6.629599183,352.3534309,629.2812475,13.50768846,42.34016996,3.772919265,1
A2L9028WTVFL1I,ANDHRA PRADESH,KURNOOL(13),PEDDA PENDEKAL(1317623024022200),5.324941856,280.0896549,35344.65805,13.04380611,180.2067464,392.4214958,10.50481955,55.08466785,4.427137926,1
A1BXG0K7UD9CTD,ANDHRA PRADESH,KURNOOL(13),DHANAPURAM(1317523036012900),7.082300649,169.4689273,29846.71906,5.443386888,350.401849,353.0303803,18.95953438,30.38909611,3.485577388,1
AY1EF0GOH80EK,ANDHRA PRADESH,KURNOOL(13),MANDAGERI(1317623039013000),5.33418358,224.7879362,28897.49153,6.048524614,,360.1791773,12.24734356,67.15475113,5.091357101,1
AWLK6NSSV0YNA,ANDHRA PRADESH,KURNOOL(13),GARLAPENTA(1318026001030100),10.7618978,81.71089527,25999.95367,8.477393872,318.4272408,392.7040818,12.71635014,52.24697244,4.661798516,1
A15U6JW86FB9OV,ANDHRA PRADESH,KURNOOL(13),THOGALAGAL(1318026008031000),6.286806948,258.3000516,13777.37619,7.483257698,328.6806496,563.4347751,16.46083688,73.51665351,4.104863275,1
ALCKGM3XF391,ANDHRA PRADESH,KURNOOL(13),THANGARADONA(1317526011011200),9.794558699,129.8709584,20682.73174,9.390842593,291.9800835,427.1239484,11.85322809,78.71146943,2.945418738,1
A1LERBW69A3FDS,ANDHRA PRADESH,KURNOOL(13),IRANBANDA(1318027003040400),8.210443565,167.1021915,13933.08536,10.42284178,243.4859418,391.0688736,13.74705768,61.05821029,4.97605516,1
A3CN9CCJUNIPKT,ANDHRA PRADESH,KURNOOL(13),OBULAPURAM(1318127009031000),6.941719438,173.3343894,20111.82126,6.697194091,,374.4853324,19.93748613,,4.563183171,1
A3P8OWYR65G9UF,ANDHRA PRADESH,KURNOOL(13),DEVANAKONDA(1318127012011400),10.35611883,136.3237517,48621.56395,9.158703903,327.922751,365.7202915,17.97556384,77.35985434,4.201849441,1
A2EMS62FCYODRS,ANDHRA PRADESH,KURNOOL(13),NALLACHELIMALA(1318127014011800),7.958984292,171.4836247,23625.81389,9.537735147,259.9799662,327.623881,16.11711046,107.7540426,4.698007916,1
